Year,Sector Economico,Codigo de Producto,Producto,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre,TOTAL
2010,Total PRODUCTOS NO TRADICIONALES,1605909000,"DEMAS MOLUSCOS E INVERTEBRADOS ACUATICOS, PREPARADOS O CONSERVADOS",437562.62,4012306,12864735.9,10693122.11,9674779.99,17164122.37,3255141.89,5289464.5,2215485.12,3671990.07,3703887.38,8.07345e+006,81056050.22
2010,Total PRODUCTOS NO TRADICIONALES,402911000,LECHE EVAPORADA SIN AZUCAR NI EDULCORANTE,3763581.32,5614957.12,6212172.32,5419506.01,4035472.87,8748652.16,7618297.7,8341801.85,6599956.64,8024801.91,6289920.72,6.27646e+006,76945577.74
2010,Total PRODUCTOS NO TRADICIONALES,4409291000,"LAS DEMÁS TABLILLAS Y FRISOS PARA PARQUÉS, SIN ENSAMBLAR",4047454.7,5340787.89,6420006.36,6488195.82,5472994.86,7842769.75,7441231.53,6101258.21,5601729.12,6816296.09,5311551.53,6.40496e+006,73289234.96
2010,Total PRODUCTOS NO TRADICIONALES,2309909000,DEMAS PREPARACIONES UTILIZADAS PARA LA ALIMENTACION DE LOS ANIMALES,4069298.47,5387122.66,5433216.89,5643092.17,6322588.93,7344972.61,6325317.71,5647407,7639581.64,5878800.66,5555542.2,4.99224e+006,70239178.02
2010,Total PRODUCTOS NO TRADICIONALES,3920209000,LAS DEMÁS PLACAS DE POLÍMEROS DE POLIPROPILENO,2996576.41,3542097.96,3735642.82,3311597.87,4425625.32,6880349.15,6546808.48,6691475.65,6087063.35,9233684.88,8036559.51,8.65923e+006,70146713.61
2010,Total PRODUCTOS NO TRADICIONALES,904201010,"PAPRIKA (CAPSICUM ANNUUM, L,) ENTERA",3282073.42,3750586.57,4602574.66,4158922.59,4160230.84,7506646.28,5842171.38,4717417.62,5646546.22,9601524.84,7096535.83,6.03887e+006,66404098.23
2010,Total PRODUCTOS NO TRADICIONALES,3203002100,CARMIN DE COCHINILLA,1663005.83,2315428.16,3901602.09,4517953.3,5173466.94,5327164.87,7096721.68,6233478.99,6513156.17,6977794,7948261.4,6.99989e+006,64667922.36
2010,Total PRODUCTOS NO TRADICIONALES,6908900000,"LOS DEMAS PLAC.Y BALDO.,DE CERAM.,BARNIZADAS O ESMALTADAS, P'PAVIMENT.O REVESTIM.,CUB",3076880.55,4315618.71,5485948.68,4986267,4630360.65,6048374.59,6536333.61,5607454.04,4868909.23,5270096.39,6127551.2,3.75324e+006,60707035.97
2010,Total PRODUCTOS NO TRADICIONALES,2817001000,OXIDO DE CINC (BLANCO O FLOR DE CINC),3805679.1,3516953.81,3638456.69,4250287.23,2593703.88,6007948.8,7306154.38,4614828.9,3902911.81,5022421.33,5872400.06,5.04414e+006,55575889.27
2010,Total PRODUCTOS NO TRADICIONALES,2510100000,"FOSFATOS DE CALCIO NATURALES, ALUMINOCALCICOS NATURALES Y CRETAS FOSFATADAS S/MOLER",46351.1,38860,18340,15380,31467,10470,10040,2539942.04,11398322.05,9962664.61,14882405.36,1.40034e+007,52957640.27
2010,Total PRODUCTOS NO TRADICIONALES,2005992000,PIMIENTO PIQUILLO (CAPSICUM ANNUUM),3145883.96,2892590.55,1465894.52,1034971.83,819247.43,1879285.98,4482088.05,3438680.21,4937954.49,7972522.96,7846123.75,1.01936e+007,50108817.45
2010,Total PRODUCTOS NO TRADICIONALES,803001200,BANANAS O PLATANOS TIPO CAVENDISH VALERY FRESCOS,3832977.86,4254967.54,4849765.74,4594703.56,4388000.4,4710840.31,3756088.7,3689296.08,3644467.24,3651831.73,3309125.46,4.83734e+006,49519405.25
2010,Total PRODUCTOS NO TRADICIONALES,3923302000,BOMBONAS DE PREFORMAS,4658941.66,4988940.73,4670083.13,3767363.76,3761253.71,4586305.52,3022596.64,2576448.23,3487582.47,3786181.51,3906043.25,4.94156e+006,48153297.62
2010,Total PRODUCTOS NO TRADICIONALES,6106100090,"LAS DEMAS CAMISAS,BLUSAS DE PTO.DE ALGODON, PARA MUJERES O NIÑAS",2534544.21,2950308.37,2891798.48,3668944.31,2980876.2,5305327.97,3725787.85,4680573.52,3475732.73,4859693.84,6081915.31,4.95274e+006,48108242.34
2010,Total PRODUCTOS NO TRADICIONALES,2001909000,"DEMAS HORTALIZAS,FRUTAS Y DEMAS PART. COMEST. DE PLANTAS,PREP. O CONSERV.EN VINAGRE",6057396.9,3610851.22,3264257.32,2855185.07,1491184.24,2085533.5,2596427.12,2093390.72,5007027.29,6150661.18,5770108.98,7.00898e+006,47991003.18
2010,Total PRODUCTOS NO TRADICIONALES,6105100041,"CAMISAS D'PTO.ALG.C/ABERT.DEL.PARC.,C.Y PUÑ.DE TEJ.ACAN.P'HOMB.,TEÑIDO D'UN SOLO COLO",4731661.84,4723749.28,4433101.61,2603735.94,3196914.74,4783141.74,4709533.03,2995668.57,4348625.85,2346879.73,3183860.24,3.61739e+006,45674261.15
2010,Total PRODUCTOS NO TRADICIONALES,7407100000,BARRAS Y PERFILES DE COBRE REFINADO,3197681.55,3617988.33,2391521.43,4524967.53,3436749.42,4116264.37,2432273.33,3989165.88,4303926.45,3517876.06,5035728.27,4.60984e+006,45173984.32
2010,Total PRODUCTOS NO TRADICIONALES,306131300,"COLAS CON CAPARAZËN, SIN COCER EN AGUA O VAPOR DE LANGOSTINOS (PENAEUS SPP.)",3568216.26,3110849.42,4852496.89,3978043.43,4535393.64,3902970.73,3538606.6,1537595.84,2010233.03,3999762.97,4978290.59,4.64849e+006,44660947.74
2010,Total PRODUCTOS NO TRADICIONALES,703100000,"CEBOLLAS Y CHALOTES, FRESCOS O REFRIGERADOS",1577981.38,644387.84,571707.97,425377.68,784880.48,1650922.1,1537848.17,3877383.24,7692491.29,9292036.98,8284783.39,5.66005e+006,41999848.96
2010,Total PRODUCTOS NO TRADICIONALES,304299000,LOS DEMAS:  FILETES Y DEMAS CARNE DE PESCADO CONGELADOS,8078531.6,5901903.26,3998513.13,2398822.45,2781725.43,4192635.17,2282207.82,2545339.3,2555942.8,1866810.91,1998112.59,3.24525e+006,41845795.43
2010,Total PRODUCTOS NO TRADICIONALES,3920100000,"LAS DEMAS PLACAS,LAMINAS,HOJAS Y TIRAS DE POLIMEROS DE ETILENO",2034474.19,2930523.88,2467556.63,2618072.49,2802976.4,3396826.66,4044394.59,3511565.83,3279769.44,4115613.15,3304981.47,4.44182e+006,38948571.96
2010,Total PRODUCTOS NO TRADICIONALES,7214200000,"BARRA DE HIERRO O ACERO SIN ALEAR CON MUESCAS, CORDONES, SURCOS O RELIEVES",1948619.91,2603902.6,2727004.65,3650684.9,4459011.88,2787626.22,2673748.62,2519634.22,3984264.69,3253861.32,2965540.84,5.05257e+006,38626472.21
2010,Total PRODUCTOS TRADICIONALES,2710192119,ACEITES DE PETROLEO O DE MINERAL BITUMINOSO (EXCEPTO LOS ACEITES CRUDOS) CON UN CONTENIDO SUPERIOR O IGUAL AL 70% EN PESO EXCEPTO LOS DESECHOS DE ACEITES GASOILS (GASOLEO): DIESEL 2  - LOS DEMAS,439071.94,335036.88,357865.42,376745.97,420955.79,265601.75,0,0,52942.48,43241.54,26,0,2291487.77
2010,Total PRODUCTOS TRADICIONALES,4115200000,"RECORTES Y DEMÁS DESPERDICIOS DE CUERO O PIEL, PREPARADOS, O DE CUERO REGENERADO, NO UTILIZABLES PARA LA FABRI",12800,31500,0,0,23450,0,25150,48450,38700,0,109050,0,289100
2010,Total PRODUCTOS TRADICIONALES,901220000,CAFE TOSTADO DESCAFEINADO,140,1723.4,2153.1,1250,620,397.73,0,232.42,787.89,1246.17,18,0,8568.71
2010,Total PRODUCTOS TRADICIONALES,4102100000,"CUEROS Y PIELES EN BRUTO, DE OVINO C/LANA (S/CURTIR, APERGAMINAR, NI PREPARAR DE OTRA",390,0,0,0,3510,69606.14,0,0,5325,114419,0,53800.5,247050.64
2010,Total PRODUCTOS TRADICIONALES,2711130000,"GASES BUTANOS, LICUADO",8719415.11,0,11971773.29,6448395.26,5640114.94,5886378.01,4061865.78,5620541.02,6696892.87,8222846.67,6853644.4,6.95131e+006,77073181.17
2010,Total PRODUCTOS TRADICIONALES,7108120000,ORO EN LAS DEMAS FORMAS EN BRUTO,607529930.7,607617550.1,659337146.23,613396159.6,585747616.3,728857242.4,578749774.7,600904107.7,659101009.8,641073290.9,669260783.2,7.7375e+008,7725324342
2010,Total PRODUCTOS TRADICIONALES,2603000000,MINERALES DE COBRE Y SUS CONCENTRADOS,321268522.1,458828632.6,415726849.41,529857307.2,347840937.4,529027882.2,496837839.8,464099513.9,776424367.9,534509852.7,586527158.5,6.98146e+008,6159094923
2010,Total PRODUCTOS TRADICIONALES,7403110000,CATODOS Y SECCIONES DE CATODOS DE COBRE REFINADO,224215142,199249810.6,229075630.12,200914627.2,243006517.9,195804366.8,190531718.3,229111525.3,111418886.3,240857806.7,229994991.5,2.32767e+008,2526947839
2010,Total PRODUCTOS TRADICIONALES,2301201100,"HARINA, POLVO Y <<PELLETS>>, DE PESCADO CON UN CONTENIDO DE GRASA SUPERIOR A 2% EN PESO",136269728.9,183223201,172571561.27,80487122.83,29668458.66,178709386.2,302766958.3,173199235.6,202040874.5,67327145.62,18443090.6,6.52667e+007,1609973498
2010,Total PRODUCTOS TRADICIONALES,2608000000,MINERALES DE CINC Y SUS CONCENTRADOS.,113639973.4,127990544.8,104658891.04,145151299.4,117559055,146916381.8,89808295.56,123847254.2,89385247.05,108690750.7,105503470.4,2.05056e+008,1478206913
2010,Total PRODUCTOS TRADICIONALES,2607000000,MINERALES DE PLOMO Y SUS CONCENTRADOS.,63949445.42,65275221.37,156754846.57,60029511.94,63182180.15,120287719.2,79830201.95,79857981.74,97521200.79,137310871.6,197142781.8,1.56114e+008,1277255886
2010,Total PRODUCTOS TRADICIONALES,2710111900,LAS DEMAS GASOLINAS SIN TETRAETILO DE PLOMO,73145739.44,69934347.52,74328025.66,75531098.27,69811988.98,65328262.74,64883047.46,67466619.71,92909715.95,75380148.88,78958168.78,8.57964e+007,893473598.7
2010,Total PRODUCTOS TRADICIONALES,901119000,"LOS DEMÁS CAFÉ SIN TOSTAR, SIN DESCAFEINAR",20488465.77,16079388.35,8202479.18,7350620.51,29334785.34,72521825.11,124367778.7,132780006.4,119670708.6,132231262.2,121931429.3,1.02086e+008,887044824.7
2010,Total PRODUCTOS TRADICIONALES,8001100000,"ESTAÑO EN BRUTO, SIN ALEAR",40448804.69,60733457.63,55228951.05,65402568.16,52111871.74,82525328.64,73552884.24,89758575.34,63180331.31,70370915.7,106072327,8.21842e+007,841570176.2
2010,Total PRODUCTOS TRADICIONALES,2709000000,ACEITES CRUDOS DE PETROLEO O DE MINERAL BITUMINOSO,54443982.07,52616535.16,30759164.7,59098584.35,25702726.08,48772041.93,24936723.34,54531188.81,27722396.73,27853403.84,30362982.55,6.82683e+007,505068044.2
2010,Total PRODUCTOS TRADICIONALES,2613900000,"MINERALES DE MOLIBDENO Y SUS CONCENTRADOS, SIN TOSTAR",21614131.76,39016150.22,31266075.33,34080420.93,42323292,27654288.07,57520564.22,44936684.75,44098421.06,53613224.99,31301740.52,6.45111e+007,491936095.4
2010,Total PRODUCTOS TRADICIONALES,2601110000,"MINERALES DE HIERRO Y SUS CONCENTRADOS, SIN AGLOMERAR",33216877.2,12792035.61,22078848.79,30986012.13,21379416.25,18781218.53,23841984.64,34640620.58,78755198.85,54122824.81,65030788.89,5.17662e+007,447392013.2
2010,Total PRODUCTOS TRADICIONALES,2710191510,CARBURREACTORES TIPO QUEROSENO PARA REACTORES Y TURBINAS DESTINADO A LAS EMPRESAS DE AVIACIÓN,27051721.53,22894524.24,27162702.3,27043814.66,30824855.17,26689340.68,30730793.9,31723108.34,30554799.81,32314865.35,32445595.12,3.61473e+007,355583443.4
2010,Total PRODUCTOS TRADICIONALES,2710111310,GASOLINAS SIN TETRAETILO DE PLOMO PARA MOTORES DE VEHICULOS AUTOMOVILES CON UN N+MERO DE OCTANO RESEARCH (RON) INFERIOR A 84,31985321.47,35226190.85,17588540.54,0,15234229.56,20437460.85,35114415.87,33806211.65,22585897.8,18791177.7,42093503.66,4.12e+007,314062932.6
2010,Total PRODUCTOS TRADICIONALES,2616100000,MINERALES DE PLATA Y SUS CONCENTRADOS,26824459.92,20092531.06,8889918.2,23572647.43,18948863.58,23664517.82,28739014.02,27026090.12,17968843.2,29139308.67,35564929.46,2.64773e+007,286908408.2
2010,Total PRODUCTOS TRADICIONALES,7901110000,"CINC SIN ALEAR, CON UN CONTENIDO DE CINC SUPERIOR  O IGUAL AL  99,99%  EN PESO",8569879.16,8908979.31,10532035.31,8614962.91,5870839.04,23438516.87,16307145.02,26787229.88,20175409.39,18373650.26,28061379.78,4.19256e+007,217565664.2
2010,Total PRODUCTOS TRADICIONALES,2710192290,LOS DEMAS ACEITES PESADOS : LOS DEMÁS FUELOILS ( FUEL ),21887754.73,22584732.68,35834016.54,0,19860340.2,12715114.95,9759434.98,20062806.71,25776069.14,18652756.57,0,2.16437e+007,208776701.6
2010,Total PRODUCTOS TRADICIONALES,1504201000,GRASAS Y ACEITES DE PESCADO Y SUS FRACCIONES EXC. ACEITE DE HIGADO EN BRUTO,15894550.15,12481605.1,14052644.68,4015305.66,10284269.49,16524230.24,41407740.22,18372820.06,14748270.97,24441457.71,13750653.27,7.03462e+006,193008164.2
2010,Total PRODUCTOS TRADICIONALES,7402003000,ANODOS DE COBRE PARA REFINADO ELECTROLITICO,32497048.95,0,14627105.21,15448827.49,37149286.56,6543026.45,0,0,0,8656951.96,0,1.40076e+007,128929830
2010,Total PRODUCTOS TRADICIONALES,2710192210,LOS DEMAS ACEITES PESADOS: FUELOILS ( FUEL ) : RESIDUAL 6,385561.68,31316721.4,15651377.94,18541750.35,17140197.12,16415548.13,753087.51,16940045.6,15759963.34,34481131.33,681899.93,1.83777e+007,186445001.2
2010,Total PRODUCTOS TRADICIONALES,2711120000,"GAS PROPANO, LICUADO",15790689.22,280742.05,30386776.06,13305811.69,11554929.6,11650421.58,7516877.52,10715438.91,14996313.46,10962156.91,16806329.38,1.41517e+007,158118202.5
2010,Total PRODUCTOS TRADICIONALES,7106911000,PLATA EN BRUTO SIN ALEAR,8367637.87,10428955.16,5094225.16,7942546.04,9672979.92,7769779.76,8517949.01,11015431.57,11875389.12,9062036.03,14325510.32,1.41359e+007,118208363.2
2010,Total PRODUCTOS TRADICIONALES,1504209000,"GRASAS Y ACEITES DE PESCADO Y SUS FRACCIONES, REFINADOS EXC. ACEITES DE HIGADO",4573585.55,9768399.04,9692277.28,5232289.32,5600418.63,7862628.48,14405526.73,4908581.81,6372275.45,4068477.33,4455360.15,4.29682e+006,81236642.37
2010,Total PRODUCTOS TRADICIONALES,7404000000,"DESPERDICIOS Y DESECHOS, DE COBRE.",3002343.79,3919381.32,3249481.13,4339243.67,1751445.13,1881170.48,2364737.41,1911983.52,3352252.51,3551283.82,3453900.86,5.94717e+006,38724394.16
2010,Total PRODUCTOS TRADICIONALES,2710193800,LOS DEMAS PREPARACIONES A BASE DE ACEITES PESADOS : OTROS ACEITES LUBRICANTES,1642970.04,2500988.99,2682840.55,2301872.99,2791661.6,3005038.32,3180629.85,3060166.39,2352751.08,2907431.99,2369308.05,2.48202e+006,31277675.88
2010,Total PRODUCTOS TRADICIONALES,7801100000,PLOMO EN BRUTO REFINADO,1051402.33,993591.53,1282251.63,473831.27,939421.08,1063141.52,1095567.8,1367415.57,1378396.65,1540185.81,1678383.19,1.78224e+006,14645830.13
2010,Total PRODUCTOS TRADICIONALES,2611000000,MINERALES DE VOLFRAMIO (TUNGSTENO) Y SUS CONCENTRADOS.,869736.84,717975.28,567704.63,1301209.39,598038.07,1457776.94,1058858.99,854476.23,1230365.5,879451.71,1193178.77,1.11869e+006,11847465.09
2010,Total PRODUCTOS TRADICIONALES,5101110000,"LANA SIN CARDAR NI PEINAR, SUCIA, INCL. LAVADA EN VIVO,ESQUILADA",477411.53,1595107.7,600160.64,1673650.57,91503.52,1105689.08,566853.52,608313.84,1273912.48,731077.92,414774.45,536138,9674592.75
2010,Total PRODUCTOS TRADICIONALES,2713200000,BETUN DE PETROLEO,561875.58,166809.32,552243.87,311742.13,652828.93,556910.83,87077.4,517846.39,690781.62,528988.12,145241,143056,4915401.39
2010,Total PRODUCTOS TRADICIONALES,1703100000,MELAZA DE CAÑA,64851.3,85576,115240,277088,245628.52,265684,244324.44,224242.64,242171,229017.8,140831.24,158633,2293287.58
2010,Total PRODUCTOS TRADICIONALES,2710193400,LOS DEMAS PREPARACIONES A BASE DE ACEITES PESADOS : GRASAS LUBRICANTES,26510.99,89870.71,70541.91,34295.28,108536.85,44584.62,137241.29,108803.23,84704.3,97117.92,50965.38,143108,996280.96
2010,Total PRODUCTOS TRADICIONALES,1701111000,"CHANCACA (PANELA, RASPADURA)",43208.49,61655.5,107215.85,47912,76903.17,68472.02,27281.62,96619.19,126321.34,109629.76,101570.56,104313,971102.3
2010,Total PRODUCTOS TRADICIONALES,5102191000,PELO FINO DE ALPACA O DE LLAMA,66923.53,183422.88,9457.71,148673.18,172873.32,68526.9,0,0,0,41.2,26683.72,148479,825081.39
2010,Total PRODUCTOS TRADICIONALES,5103200000,LOS DEMAS DESPERDICIOS DE LANA O PELO FINO,66204.69,64159.88,144804.9,77443.54,5985.28,115533.42,27141.1,101003.02,36698.52,65968.33,29393.22,67429.1,801765.02
2010,Total PRODUCTOS TRADICIONALES,1701119000,AZUCAR DE CAÑA EN BRUTO SIN ADICION DE AROMATIZANTE NI COLORANTE,0,15391023,14588730,0,414,0,0,8238.24,16793596.07,0,7238076.7,9758.93,54029836.94
2010,Total PRODUCTOS TRADICIONALES,4101200000,"CUEROS Y PIELES EN BRUTO  DE BOVINO O DE EQUINO ENTEROS, DE PESO UNITARIO INFERIOR O IGUAL A 8 KG PARA LOS SEC",28745.8,57609,81660.4,27009,26638.75,27009,54739.25,53988,54668.25,78059,0,26979,517105.45
2010,Total PRODUCTOS TRADICIONALES,901211000,"CAFE TOSTADO, SIN DESCAFEINAR, EN GRANO",3904.87,15982.44,26739,1992.1,3269,2977.66,5611.69,6031.78,11914.97,42610.78,3987.15,53431.6,178452.99
2010,Total PRODUCTOS TRADICIONALES,901212000,"CAFE TOSTADO, SIN DESCAFEINAR, MOLIDO",2483.8,3060,930,318.34,2006.05,1382.7,136705.53,2806.09,2619.55,2232.88,5562.21,11866.9,171974.03
2010,Total OTROS 1/,3401110000,"JABON DE TOCADOR (INCLUSO MEDICINAL), EN BARRA, PANES O TROZOS",495.86,0,320.42,102.24,440,999.63,98.26,0,0,1304.92,67.45,771.67,4600.45
2010,Total OTROS 1/,2710193400,LOS DEMAS PREPARACIONES A BASE DE ACEITES PESADOS : GRASAS LUBRICANTES,992.72,0,0,1301.98,1067.64,271.72,2101.76,0,1109.12,471.18,0,0,7316.12
2010,Total OTROS 1/,701900000,"LAS DEMAS PAPAS (PATATAS), FRESCAS O REFRIGERADAS",24898.8,0,0,11250.64,36201.26,0,0,15858.27,0,12807.94,0,0,101016.91
2010,Total OTROS 1/,2203000000,CERVEZA DE MALTA.,19833.23,0,0,0,3311.85,660,0,0,0,0,0,8178.29,31983.37
2010,Total OTROS 1/,2710192290,LOS DEMAS ACEITES PESADOS : LOS DEMÁS FUELOILS ( FUEL ),12922183.71,10583246.93,13077466.4,14048373.36,11175681.98,12485605.4,10698611.13,9408661.45,12187601.94,10719272.58,17569618.16,1.66237e+007,151500068.3
2010,Total OTROS 1/,2710192210,LOS DEMAS ACEITES PESADOS: FUELOILS ( FUEL ) : RESIDUAL 6,2390032.41,6211782.03,8023857.15,5920022.17,687693.45,7815702.4,2623072.43,3648341.51,4565139.31,5564781.33,6457387.62,6.80255e+006,60710365.21
2010,Total OTROS 1/,2710192119,ACEITES DE PETROLEO O DE MINERAL BITUMINOSO (EXCEPTO LOS ACEITES CRUDOS) CON UN CONTENIDO SUPERIOR O IGUAL AL 70% EN PESO EXCEPTO LOS DESECHOS DE ACEITES GASOILS (GASOLEO): DIESEL 2  - LOS DEMAS,986109.71,1817098.09,2020493.11,2376317.08,2845024.94,2262871.8,1944158.88,1590473.58,2080862.18,1928141.68,2831130.83,2.73351e+006,25416190.87
2010,Total OTROS 1/,2710193800,LOS DEMAS PREPARACIONES A BASE DE ACEITES PESADOS : OTROS ACEITES LUBRICANTES,259321.4,85733.52,152563.85,269239.92,249714.86,309261.56,421094.84,161417.83,138015.85,186278.91,80309.39,379669,2692620.96
2010,Total OTROS 1/,3210001000,PINTURAS MARINAS ANTICORROSIVAS Y ANTIINCRUSTANTES,42263.76,22702.24,6931.36,9889.09,16345.06,4950,2490.16,0,9950.53,50736.1,22984.73,7633.49,196876.52
2010,Total OTROS 1/,2711190000,DEMAS GASES DE PETROLEO LICUADOS,5624,5875.6,10700.4,17353,11618,9375.75,3156,6587.48,6452.8,4017.38,5186.69,0,85947.1
2010,Total OTROS 1/,,RESTO,8219.94,9123.18,9228.81,5040.81,19124.78,11903.32,5650.27,2611.38,65.04,2837.26,3605.09,5311.99,82721.87
2010,Total OTROS 1/,5607900000,"LOS DEMAS CORDELES, CUERDAS Y CORDAJES ESTEN O NO TRENZDOS",0,0,0,0,0,0,0,0,50856,0,0,0,50856
2010,Total OTROS 1/,3920209000,LAS DEMÁS PLACAS DE POLÍMEROS DE POLIPROPILENO,0,0,0,0,0,0,0,0,5203.49,0,0,0,5203.49
2010,Total OTROS 1/,704900000,"DEMAS COLES RIZADAS,COLINABOS Y PROD.COMESTIBLES SIMIL.AL GENERO BRASSICA,FRESCOS O R",0,0,0,0,0,0,0,0,3412.8,0,0,0,3412.8
2010,Total PRODUCTOS TRADICIONALES,2710192129,ACEITES DE PETROLEO O DE MINERAL BITUMINOSO (EXCEPTO LOS ACEITES CRUDOS) CON UN CONTENIDO SUPERIOR O IGUAL AL 70% EN PESO EXCEPTO LOS DESECHOS DE ACEITES GASOILS (GASOLEO): DIESEL B2  - LOS DEMAS,0,0,0,0,0,0,5118.75,0,5,0,0,0,5123.75
2010,Total PRODUCTOS TRADICIONALES,4102290000,"DEMAS CUEROS Y PIELES EN BRUTO, DE OVINO S/LANA (FRESCOS, SALADOS, SECOS, ENCALADOS)",0,0,0,0,0,0,180,9669,14975,0,9750,0,34574
2010,Total OTROS 1/,2710191510,CARBURREACTORES TIPO QUEROSENO PARA REACTORES Y TURBINAS DESTINADO A LAS EMPRESAS DE AVIACIÓN,0,0,0,0,0,0,20596.77,44188.88,24794.73,6602.09,8313.72,19018.8,123515.02
2010,Total PRODUCTOS TRADICIONALES,2711110000,"GAS NATURAL, LICUADO",0,0,0,0,0,7548831.19,24158796.89,46608725.69,25921995.03,41836433.24,71225351.8,6.62365e+007,283536652.2
2010,Total PRODUCTOS TRADICIONALES,8112921090,"LOS DEM-S COMO GALIO,HAFNIO,INDIO,NIOBIO,RENIO Y TALIO EN BRUTO Y POLVO",0,0,0,0,0,529233.93,0,178015.87,91803,0,232153,174007,1205212.97
2010,Total OTROS 1/,303790000,"DEMAS PESCADOS CONGELADOS, EXCTO. HIGADOS, HUEVAS Y LECHAS",0,0,13104,0,0,0,0,24866.15,1375.12,0,0,0,39345.27
2010,Total OTROS 1/,2201100011,"AGUA MINERAL NATURAL O MINERAL MEDICINAL, INCLUSO GASEADA",37750.64,0,0,0,0,0,0,0,6238.23,0,0,0,43988.87
2010,Total OTROS 1/,207130011,"CARNE Y DESPOJOS COMESTIBLES, DE AVES FRESCOS REFRIGERADOS O CONGELADOS-DE GALLO O GALLINA-TROZOS Y DESPOJOS-CUARTOS TRASEROS-SIN DESHUESAR",3579.14,0,25361.31,0,0,0,0,0,8228.84,0,0,0,37169.29
2010,Total PRODUCTOS TRADICIONALES,2710111100,GASOLINAS SIN TETRAETILO DE PLOMO : PARA MOTORES DE AVIACIËN,0,514624.5,156630.6,0,0,0,0,7,10,0,0,0,671272.1
2010,Total PRODUCTOS TRADICIONALES,3824905000,"ÁCIDOS NAFTÍNICOS, SUS SALES INSOLUBLES EN AGUA Y SUS ESTERES",13431.6,22989.78,17983.31,0,0,0,0,0,73411.6,0,0,22954,150770.31
2010,Total PRODUCTOS TRADICIONALES,7402002000,LOS DEMAS COBRES SIN REFINAR,5812069.12,0,2909759.14,1122565.97,0,1678648.99,4909958.12,0,2344003.23,4919881.89,0,1.37317e+006,25070056.01
2010,Total PRODUCTOS TRADICIONALES,2939911000,COCAINA,0,0,0,202400,0,202400,0,0,202400,0,0,0,607200
2010,Total OTROS 1/,304190000,LOS DEM-S: FILETES Y CARNE DE PESCADO FRESCOS O REFRIGERADOS,0,0,0,10568.99,0,5310.2,0,0,2928.01,0,0,5552.58,24359.78
2010,Total OTROS 1/,4818200000,"PAÑUELOS,  TOALLITAS DE  DESMAQUILLAR Y TOALLAS",2586.4,0,0,2245.89,0,0,0,0,627.02,0,324.8,0,5784.11
2010,Total OTROS 1/,3403990000,LAS DEMAS PREPARACIONES LUBRICANTES,2948.07,0,0,436.3,0,0,1134.38,0,465.92,0,0,797.76,5782.43
2010,Total PRODUCTOS TRADICIONALES,5102199000,LOS DEMÁS PELO FINO,16843.72,0,0,360257.64,0,0,63643.3,567953.92,104697.77,4003.9,40542.1,29218.7,1187161.05
2010,Total PRODUCTOS TRADICIONALES,901120000,"CAFE DESCAFEINADO, SIN TOSTAR",0,0,371.08,413.89,0,122.62,65174.76,420,811678.75,789.15,43.95,51.94,879066.14
2010,Total PRODUCTOS TRADICIONALES,5101190000,"LAS DEMAS LANAS SIN CARCER NI PEINAR, SUCIA, INCL. LA LAVADA EN VIVO",0,0,33944,26869.5,0,41984.6,38474.88,79868.55,40342,40404,90473,31668,424028.53
2010,Total OTROS 1/,4819100000,CAJAS DE PAPEL O CARTON CORRUGADOS,0,0,2539.55,4581.02,0,1452.91,0,5934.98,1497.65,4499.7,26.79,2111.4,22644
2010,Total PRODUCTOS TRADICIONALES,2616909000,"DEMAS MINERALES DE METALES PRECIOSOS Y SUS CONCENTRADOS, EXCEPTO DE ORO O PLATA",0,164926.37,0,50,0,5600154.08,0,2359605.27,3829929.32,0,1018955.31,0,12973620.35
2010,Total PRODUCTOS TRADICIONALES,1701999000,LOS DEMÁS AZUCAR EN BRUTO SIN ADICIÓN DE AROMATIZANTE NI COLORANTE,0,403481.59,1238015,1084980,0,0,1065736,2250036.42,776244,675650,2647317,577777,10719237.21
2010,Total PRODUCTOS TRADICIONALES,2710119100,LOS DEMAS ACEITES LIVIANOS Y PREPARACIONES: ESP-RITU DE PETRÓLEO (<<WHITE SPIRIT>>),77560.81,190422.3,0,26673.51,0,24051.7,25349.24,50413.7,186463.74,52104.35,0,29139.2,662178.51
2010,Total PRODUCTOS TRADICIONALES,2710119200,LOS DEMAS ACEITES LIVIANOS Y PREPARACIONES: CARBURORREACTORES,0,0,0,0,0,0,7298.75,0,0,0,0,0,7298.75
2010,Total PRODUCTOS TRADICIONALES,2710193700,LOS DEMAS PREPARACIONES A BASE DE ACEITES PESADOS : ACEITES BLANCOS (DE VASELINA O DE PARAFINA),0,0,0,0,0,0,780,0,0,0,0,0,780
2010,Total PRODUCTOS TRADICIONALES,5101290000,"LAS DEMAS LANAS SIN CARDAR NI PEINAR, DESGRASADA, SIN CARBONIZAR",0,0,0,0,0,0,106.1,0,0,0,0,0,106.1
2010,Total OTROS 1/,5607410000,CORDELES DE POLIETILENO O PROLIPOPILENO PARA ATAR O ENGAVILLAR,0,0,0,0,0,0,9310,0,0,0,0,0,9310
2010,Total OTROS 1/,7216990000,LOS DEMAS PERFILES DE HIERRO O ACERO SIN ALEAR,0,0,0,0,0,0,4469.79,0,0,0,0,0,4469.79
